GeneID	Homo_sapiens.dN	Homo_sapiens.dS	Homo_sapiens.dw	Homo_sapiens.w
ENSG00000149480	2e-06	1e-06	1.5058	2
ENSG00000118200	0.000944	0.002045	0.4194	0.461613692
ENSG00000176160	0.000857	0.006358	-0.2978	0.134790815
ENSG00000149231	0.003285	3e-06	998.6762	1095
ENSG00000175600	2e-06	1e-06	1.8821	2
ENSG00000132763	1e-06	0.009407	-0.2302	0.000106304
ENSG00000149357	1e-06	2e-06	0.3906	0.5
ENSG00000146197	1e-06	0.005924	-0.0841	0.000168805
ENSG00000132155	0	5e-06	-0.0109	0.0001
ENSG00000142867	0	0.002824	-0.108	0.0001
ENSG00000146192	0.001272	1e-06	998.8584	1272
ENSG00000148339	0.000832	0.012918	-0.179	0.064406255
ENSG00000004399	0.001364	0.006761	0.1519	0.201745304
ENSG00000214447	0.006019	0.013234	0.355	0.45481336
ENSG00000169340	0.004966	0.011625	0.0908	0.427182796
ENSG00000148337	0	0.003843	-0.3036	0.0001
ENSG00000148335	3e-06	0.026541	-0.039	0.000113033
ENSG00000148334	5e-06	0.046377	-0.068	0.000107812
ENSG00000105072	0.00086	3e-06	281.0577	286.6666667
ENSG00000136068	0.001074	0.013408	0.0533	0.080101432
ENSG00000131828	1e-06	0.010562	-0.0192	9.4679038061e-05
ENSG00000175931	2e-06	0.015182	-0.0416	0.000131735
ENSG00000095059	0.002332	0.012604	0.1271	0.185020628
ENSG00000135870	0.000421	0.002599	0.0801	0.161985379
ENSG00000166292	3e-06	0.027853	-0.1759	0.000107708
ENSG00000070404	0.001619	7e-06	239.8812	231.2857143
ENSG00000157426	0.00085	0.002194	0.015	0.387420237
ENSG00000152904	0	5e-06	-0.0261	0.0001
ENSG00000165929	0.001301	0.010375	-0.0806	0.12539759
ENSG00000129038	2e-06	0.020557	-445.5318	9.72904606703e-05
ENSG00000165923	0.00222	0.001604	0.941	1.3840399
ENSG00000146373	2e-06	1e-06	2.5413	2
ENSG00000136478	0.000759	0.004718	-0.0125	0.160873251
ENSG00000149534	0.010019	1e-05	998.2477	1001.9
ENSG00000146376	0.001988	2e-06	998.8184	994
ENSG00000138166	0.00177	2e-06	998.8992	885
ENSG00000137700	0.002186	0.008749	0.1769	0.249857127
ENSG00000138160	0.000419	0.00205	-0.1027	0.204390244
ENSG00000148483	0.002258	2e-06	998.6011	1129
ENSG00000138162	0.007547	0.006458	0.5762	1.168628058
ENSG00000139438	0.002569	0.024432	0.0537	0.105148985
ENSG00000187164	0	0.001135	-0.2031	0.0001
ENSG00000136490	0	8e-06	-0.0187	0.0001
ENSG00000148488	0	0.003098	-0.1331	0.0001
ENSG00000120688	0.001174	1e-06	998.6987	1174
ENSG00000227057	0.002282	2e-06	998.8521	1141
ENSG00000166748	0.008559	0.01017	0.4192	0.84159292
ENSG00000163067	0.002367	0.01056	0.0133	0.224147727
ENSG00000182208	0.010544	0.084477	0.0918	0.124815038
ENSG00000166743	0.002508	0.026002	-0.7096	0.096454119
ENSG00000154065	0.008651	0.02277	0.3191	0.379929732
ENSG00000166747	0	0.002925	-0.0156	0.0001
ENSG00000166033	0	0.003933	-0.0176	0.0001
ENSG00000173269	0.004629	0.01267	0.1869	0.365351223
ENSG00000167971	0.000665	0.022035	-0.0503	0.03017926
ENSG00000186340	0	6e-06	-0.0816	0.0001
ENSG00000173262	0.004062	0.00933	0.2169	0.435369775
ENSG00000173261	0.007718	8e-06	998.759	964.75
ENSG00000137509	0.002132	0.002899	0.4746	0.735426009
ENSG00000173267	0.012695	0.006085	1.9687	2.086277732
ENSG00000173264	1e-06	0.010019	-0.2241	9.98103603154e-05
ENSG00000121749	0.006189	0.022625	0.1242	0.273546961
ENSG00000122592	0.001995	0.009233	0.1623	0.216072782
ENSG00000164292	0.001478	0.008441	0.1706	0.175097737
ENSG00000164291	0.00184	0.005917	0.1303	0.310968396
ENSG00000122591	0.000923	0.007065	-0.0058	0.13064402
ENSG00000164294	0.004432	0.011622	0.1153	0.381345724
ENSG00000108691	6e-06	0.059244	-0.6537	0.000101276
ENSG00000166439	0.002672	3e-06	998.7744	890.6666667
ENSG00000112473	0.001036	0.000261	3.7086	3.969348659
ENSG00000176834	0.021758	0.02692	0.4223	0.808246657
ENSG00000074966	0.001531	0.00433	0.0412	0.353579677
ENSG00000182698	0.017682	1.8e-05	998.7414	982.3333333
ENSG00000005379	0.003192	0.01054	0.0999	0.3028463
ENSG00000108244	0.002033	0.001426	1.2419	1.425666199
ENSG00000214097	0.003342	3e-06	998.9406	1114
ENSG00000149823	0.001921	0.013628	0.1252	0.140959789
ENSG00000183153	1e-06	1e-06	1.7512	1
ENSG00000204351	0.000783	0.008631	0.0077	0.090719499
ENSG00000204356	0.001619	2e-06	998.9682	809.5
ENSG00000205810	0.009922	0.032845	-0.3553	0.302085553
ENSG00000119333	0.004052	0.016604	0.115	0.244037581
ENSG00000109743	0.005827	0.01826	-0.0092	0.319112815
ENSG00000081721	0	5e-06	-0.254	0.0001
ENSG00000214882	0	0.003462	-0.4538	0.0001
ENSG00000127463	0.000478	0.00656	0.0008	0.072865854
ENSG00000174227	0.001143	0.005396	-0.0659	0.211823573
ENSG00000170946	0	5e-06	-0.2294	0.0001
ENSG00000174749	1e-06	0.013424	-0.0781	7.44934445769e-05
ENSG00000075340	0	6e-06	-0.0514	0.0001
ENSG00000122687	0.002424	0.009882	-0.1233	0.245294475
ENSG00000173486	1e-06	0.009632	-0.0596	0.000103821
ENSG00000149488	0.00351	0.014743	0.0306	0.238079088
ENSG00000049319	2e-06	0	775.6386	776.053
ENSG00000173482	1e-06	0.010516	-0.0157	9.50931913275e-05
ENSG00000165219	0	0.003425	-0.0194	0.0001
ENSG00000239605	0	4e-06	-0.2912	0.0001
ENSG00000185453	0.001997	0.01207	-0.0758	0.165451533
ENSG00000170214	1e-06	1e-06	2.6077	1
ENSG00000196468	1e-06	0.013155	0	7.60167236792e-05
ENSG00000204930	0	5e-06	-0.502	0.0001
ENSG00000170017	0.000789	0.010486	0.0008	0.075243181
ENSG00000170011	0.001373	0.012288	-0.1733	0.111735026
ENSG00000154997	0.000506	0.010787	-0.3401	0.046908316
ENSG00000204542	0.014048	0.01081	0.9181	1.299537465
ENSG00000196465	0.130726	0.147231	0.8737	0.88789725
ENSG00000162670	0.000591	0.004471	0.1078	0.132185193
ENSG00000120137	0	5e-06	-0.011	0.0001
ENSG00000175224	0.000921	0.009081	0.0002	0.101420548
ENSG00000171766	0.006546	7e-06	998.9999	935.1428571
ENSG00000124160	0	0.004201	-0.1349	0.0001
ENSG00000188191	0	0.003427	0	0.0001
ENSG00000159720	0	5e-06	0	0.0001
ENSG00000188523	2e-06	0.021474	-0.8664	9.31358852566e-05
ENSG00000130165	4e-06	0.035151	0	0.000113795
ENSG00000130164	0.002366	0.028311	0.0017	0.083571757
ENSG00000197483	0.000742	0.010209	-0.0036	0.072680968
ENSG00000120685	0.002128	0.008738	0.0597	0.243533989
ENSG00000166920	1e-06	2e-06	-998.5632	0.5
ENSG00000104529	0.003158	0.006413	0.3491	0.492437237
ENSG00000124783	0.001629	0.008384	0.1208	0.194298664
ENSG00000116406	0.000984	0.002803	0.2982	0.351052444
ENSG00000140025	3e-06	0.032333	-0.3322	9.27844616955e-05
ENSG00000140022	0.001574	0.00269	0.4571	0.585130112
ENSG00000107951	0.001745	0.01157	-0.3162	0.150821089
ENSG00000090402	0.00114	0.005498	-0.0942	0.207348127
ENSG00000196684	0.003177	0.004836	0.2631	0.656947891
ENSG00000112984	0.00048	0.003061	0.0781	0.1568115
ENSG00000118855	0	4e-06	-0.1947	0.0001
ENSG00000174282	0.00247	0.008338	0.1912	0.296234109
ENSG00000121083	1e-06	2e-06	0.7025	0.5
ENSG00000081237	0.002953	0.007798	-0.0769	0.378686843
ENSG00000170909	0.16483	0.142329	0.2071	1.158091464
ENSG00000196689	0.002215	0.0089	0.1219	0.248876404
ENSG00000185482	0.00126	1e-06	998.9697	1260
ENSG00000124302	1e-06	0.00613	-0.0354	0.000163132
ENSG00000171503	0.001451	0.003759	0.2454	0.386006917
ENSG00000197157	0	0.001775	-0.0148	0.0001
ENSG00000175084	2e-06	0.015121	-0.0084	0.000132266
ENSG00000175087	0	5e-06	-0.0456	0.0001
ENSG00000171509	0.001339	0.003695	0.1662	0.362381597
ENSG00000185068	2e-06	0.023643	0	8.45916338874e-05
ENSG00000020922	0.007673	0.008602	0.7227	0.89200186
ENSG00000177182	0	5e-06	-0.0369	0.0001
ENSG00000107290	1e-06	0.011324	-0.2436	8.83080183681e-05
ENSG00000134698	0.000492	0.002935	0.1675	0.167632027
ENSG00000107295	1e-06	1e-06	1.3996	1
ENSG00000073711	1e-06	0.009573	-0.0644	0.00010446
ENSG00000073712	1e-06	0.006403	-0.0072	0.000156177
ENSG00000172456	0.001907	0.004573	0.3168	0.417012902
ENSG00000160194	0.002951	0.015507	-0.4658	0.190301154
ENSG00000152291	0.005582	6e-06	998.4822	930.3333333
ENSG00000160191	0.0009	0.012237	0.0251	0.073547438
ENSG00000160190	0.002495	0.012177	0.1172	0.204894473
ENSG00000160193	0.005606	0.02145	0.0872	0.261351981
ENSG00000160199	1e-06	0.006357	-0.0566	0.000157307
ENSG00000196924	1e-06	0.006666	-0.0286	0.000150015
ENSG00000203985	0.003854	0.012655	0.095	0.304543659
ENSG00000138449	0	0.001114	-0.1407	0.0001
ENSG00000198689	0.000822	0.001921	0.4097	0.427902134
ENSG00000198682	0.00093	0.001116	0.69	0.833333333
ENSG00000213139	2e-06	0	38.5778	38.6566
ENSG00000198681	0.004923	5e-06	997.6189	984.6
ENSG00000172459	0.002592	3e-06	998.8849	864
ENSG00000145244	0.004278	4e-06	998.7248	1069.5
ENSG00000075711	0	0.001006	-0.0472	0.0001
ENSG00000037637	0.000371	0.001568	0.1975	0.236607143
ENSG00000169696	0.004062	0.010088	0.116	0.402656622
ENSG00000103534	0.005276	0.010261	-0.1722	0.514179904
ENSG00000152128	1e-06	0.01382	-0.0571	7.23589001447e-05
ENSG00000160994	2e-06	0	276.6012	276.7452
ENSG00000152127	0	0.003709	-0.0048	0.0001
ENSG00000074370	0.001313	0.016243	0.0357	0.080834821
ENSG00000160991	6e-06	0.064337	-0.0067	9.32589334287e-05
ENSG00000160993	0.004136	0.009872	0.3486	0.418962723
ENSG00000215897	0.001982	0.009658	0.139	0.205218472
ENSG00000156639	0	5e-06	-0.0185	0.0001
ENSG00000151239	0.001258	0.009931	0.0968	0.126674051
ENSG00000042781	0.003331	0.001872	1.3572	1.779380342
ENSG00000102910	0	0.002743	-0.0591	0.0001
ENSG00000174938	0.001217	0.002006	0.5683	0.60667996
ENSG00000174939	1e-06	0.010279	0	9.72857281837e-05
ENSG00000143224	1e-06	0.006515	-0.1794	0.000153492
ENSG00000198467	1e-06	0.00678	-0.2102	0.000147493
ENSG00000143226	0.002083	0.004389	-0.1068	0.47459558
ENSG00000125821	0	5e-06	-0.0276	0.0001
ENSG00000143222	2e-06	0.021876	0	9.14243920278e-05
ENSG00000143228	0	0.00427	-0.2195	0.0001
ENSG00000144909	0.001328	0.001487	0.7826	0.893073302
ENSG00000134398	0.003409	3e-06	998.8515	1136.333333
ENSG00000213809	0.00221	0.040983	-1.4847	0.053924798
ENSG00000148604	0.004479	0.022268	-0.115	0.20114065
ENSG00000002726	0.002753	0.021908	-0.167	0.125661859
ENSG00000123307	2e-06	0.015205	-0.1673	0.000131536
ENSG00000128596	0.0076	0.00565	0.9686	1.345132743
ENSG00000176571	0	0.004696	-1.0365	0.0001
ENSG00000136868	0	5e-06	-0.1173	0.0001
ENSG00000136869	0	0.002455	-0.4826	0.0001
ENSG00000243364	0.154388	0.246583	0.3268	0.626109667
ENSG00000136867	0	5e-06	-0.3647	0.0001
ENSG00000171862	1e-06	0.007874	0	0.000127
ENSG00000133800	0.001419	0.005821	-0.2824	0.243772548
ENSG00000141668	1e-06	1e-06	1.3988	1
ENSG00000136861	0.003316	0.00371	0.5564	0.893800539
ENSG00000181616	0.016941	0.014545	1.0552	1.164730148
ENSG00000184227	0.001807	0.013927	-0.1344	0.129747972
ENSG00000178764	0.001044	0.022701	-0.0886	0.045989163
ENSG00000110347	0.001998	0.004383	-0.0163	0.455852156
ENSG00000100167	1e-06	2e-06	0.4578	0.5
ENSG00000178761	2e-06	0	18.0886	18.0887
ENSG00000110344	0.000441	0	998.9675	999
ENSG00000007264	4e-06	0.044217	-0.1235	9.04629441165e-05
ENSG00000204518	0.002426	0.008504	-0.1634	0.285277516
ENSG00000109519	1e-06	0.007724	-0.0674	0.000129467
ENSG00000134640	0.008956	0.034671	0.1243	0.258313865
ENSG00000167173	0.00437	0.010256	0.1047	0.426092044
ENSG00000134644	0	0.004057	-0.0143	0.0001
ENSG00000168569	0	4e-06	-0.3071	0.0001
ENSG00000111696	1e-06	0.00606	-0.0524	0.000165017
ENSG00000168738	0.002318	2e-06	998.8553	1159
ENSG00000244462	1e-06	0.005607	-0.1552	0.000178348
ENSG00000188732	0.007903	8e-06	998.7668	987.875
ENSG00000188223	0.001775	2e-06	998.9787	887.5
ENSG00000109625	0.00429	0.037608	0.003	0.114071474
ENSG00000185933	0.001184	0.024982	0.032	0.047394124
ENSG00000166908	0.001227	0.007639	0.0913	0.160623118
ENSG00000188739	0.008716	0.009583	0.5578	0.909527288
ENSG00000188738	0.003325	0.005331	0.1995	0.623710373
ENSG00000078295	1e-06	0.013695	-0.0441	7.30193501278e-05
ENSG00000099219	0.000596	0.002055	0.1855	0.290024331
ENSG00000215271	0.002621	0.014419	-0.1686	0.181774048
ENSG00000073150	0.000276	0	998.9618	999
ENSG00000204634	0.002448	0.007971	0.2378	0.307113286
ENSG00000177483	0.005267	0.015547	-0.2841	0.338779186
ENSG00000184083	0.000637	1e-06	998.7898	637
ENSG00000165699	0.00163	0.001846	0.6812	0.882990249
ENSG00000028116	2e-06	0	151.7241	152.2469
ENSG00000151883	0.00057	0.00773	0.0329	0.07373868
ENSG00000008294	0.000179	0.002189	0.046	0.081772499
ENSG00000115339	0.00077	0.007791	-0.0054	0.098831986
ENSG00000105248	0.001458	1e-06	998.9339	1458
ENSG00000109929	0.002143	2e-06	998.7994	1071.5
ENSG00000178125	0.007357	7e-06	998.8289	1051
ENSG00000109927	0.002192	0.010636	0.1592	0.206092516
ENSG00000105245	1e-06	0.006559	-0.0404	0.000152462
ENSG00000108528	1e-06	0.012502	-0.0712	7.99872020477e-05
ENSG00000114423	1e-06	0.006231	-0.0442	0.000160488
ENSG00000091583	0.002621	0.003202	0.4178	0.818550906
ENSG00000214313	0.005486	0.021187	-0.7049	0.258932364
ENSG00000127688	1e-06	0.005828	-0.0146	0.000171585
ENSG00000136928	1e-06	0.005785	-0.0037	0.000172861
ENSG00000010626	0.002655	3e-06	998.8056	885
ENSG00000103707	2e-06	0.016445	-0.3641	0.000121618
ENSG00000204186	0.002132	0.004515	0.0227	0.472203765
ENSG00000132837	0.00163	0.009971	0.0364	0.163474075
ENSG00000177156	0	6e-06	-0.0444	0.0001
ENSG00000177150	0	5e-06	-0.2267	0.0001
ENSG00000015532	0.000153	0.001491	-0.049	0.102615694
ENSG00000183196	0.002135	2e-06	998.8831	1067.5
ENSG00000117281	1e-06	0.005925	-0.6381	0.000168776
ENSG00000118894	0.010943	1.1e-05	998.5937	994.8181818
ENSG00000133619	0.004471	0.011944	-0.2642	0.374330208
ENSG00000141503	0.000751	0.001057	0.673	0.710501419
ENSG00000148814	0.005905	0.010572	0.0266	0.558550889
ENSG00000090989	1e-06	0.008519	-0.0347	0.000117385
ENSG00000133612	0	6e-06	-0.0184	0.0001
ENSG00000004766	0.000924	0.006744	0.1217	0.137010676
ENSG00000141505	0	7e-06	-0.08	0.0001
ENSG00000141504	0.001534	2e-06	998.4366	767
ENSG00000172057	0	6e-06	-0.0162	0.0001
ENSG00000086062	0.003024	0.007688	0.1039	0.393340271
ENSG00000139641	0.001765	0.007555	0.0845	0.233620119
ENSG00000172053	0	0.003075	-0.1393	0.0001
ENSG00000172500	1e-06	0.008941	-0.0273	0.000111844
ENSG00000135119	0.000948	0.02159	0.015	0.043909217
ENSG00000139644	0.002023	0.01506	0.0557	0.134329349
ENSG00000162676	0	6e-06	-0.0387	0.0001
ENSG00000135116	0	7e-06	0	0.0001
ENSG00000135114	0.002387	2e-06	998.7492	1193.5
ENSG00000172508	0.002448	0.028073	0.0422	0.087201225
ENSG00000172059	0.005297	0.01252	0.1722	0.423083067
ENSG00000173674	0	5e-06	0	0.0001
ENSG00000233816	1e-06	0.005594	-6.4581	0.000178763
ENSG00000186487	2e-06	0.022927	0	8.72333929428e-05
ENSG00000173673	0.002912	3e-06	998.7755	970.6666667
ENSG00000146414	0.000565	0.007031	-0.1038	0.080358413
ENSG00000136643	0.000434	0.002449	0.0327	0.17721519
ENSG00000173908	0.001013	0.012161	-0.0251	0.083299071
ENSG00000165025	1e-06	0.007047	-0.0482	0.000141904
ENSG00000146410	0.003679	0.004307	0.6507	0.854190852
ENSG00000165023	2e-06	0.023631	-0.0139	8.4634590157e-05
ENSG00000233768	0.004995	0.019428	-0.0093	0.25710315
ENSG00000115598	0.00254	0.00326	0.4788	0.779141104
ENSG00000115844	1e-06	0.009799	-0.0129	0.000102051
ENSG00000145692	0.001144	1e-06	998.8627	1144
ENSG00000115841	0.007217	0.005013	0.9573	1.439656892
ENSG00000115840	0	4e-06	-0.069	0.0001
ENSG00000101363	0	0.003519	-0.0153	0.0001
ENSG00000115590	0.002486	0.013708	-0.2553	0.181353954
ENSG00000101361	0.00236	0.004915	0.4174	0.480162767
ENSG00000115592	0.003686	0.00805	-0.06	0.457888199
ENSG00000101367	1e-06	0.008721	-0.0515	0.000114666
ENSG00000115594	0.001644	2e-06	998.5767	822
ENSG00000163501	0.001237	0.015617	0.0715	0.079208555
ENSG00000035115	0	5e-06	-0.1328	0.0001
ENSG00000214050	0.004636	0.017682	0.0485	0.262187535
ENSG00000109436	0	5e-06	-0.0072	0.0001
ENSG00000112312	0.002166	0.00708	-0.2798	0.305932203
ENSG00000180251	0.000597	1e-06	998.8275	597
ENSG00000162458	0.143317	0.151176	0.7752	0.948014235
ENSG00000112640	0	0.002387	-0.0162	0.0001
ENSG00000162909	0	0.004423	-0.0405	0.0001
ENSG00000025293	0.00092	0.003943	0.0865	0.23332488
ENSG00000074771	1e-06	0.012308	-0.2525	8.12479688008e-05
ENSG00000112319	0.001555	0.00132	1.1397	1.178030303
ENSG00000162456	0.007396	0.011173	0.5506	0.661952922
ENSG00000173011	1e-06	0.014812	0	6.75128274372e-05
ENSG00000134020	3e-06	0.032827	-0.5946	9.13881865538e-05
ENSG00000080910	0.005954	0.025091	-0.0263	0.237296242
ENSG00000185591	0	0.002923	-0.0667	0.0001
ENSG00000085433	0	0.004081	-0.0977	0.0001
ENSG00000183506	0.006696	0.015646	0.3776	0.42796881
ENSG00000125970	0.003224	0.008602	0.0515	0.374796559
ENSG00000125971	1e-06	1e-06	1.1422	1
ENSG00000089723	0	0.002028	-0.1108	0.0001
ENSG00000183508	0.001387	0.031448	0.0233	0.044104554
ENSG00000109511	0.005343	0.005187	0.9528	1.030075188
ENSG00000104447	0.000429	0.007851	-0.0462	0.054642721
ENSG00000132964	0	5e-06	0	0.0001
ENSG00000132446	0.006832	7e-06	0	976
ENSG00000130429	3e-06	0.026707	-0.0164	0.00011233
ENSG00000054116	2e-06	0	93.5754	93.6055
ENSG00000074590	0	0.003114	-0.0626	0.0001
ENSG00000139910	0.000962	0.002798	0.3439	0.343817012
ENSG00000054118	1e-06	0.00583	-0.064	0.000171527
ENSG00000139915	0.001064	1e-06	998.9999	1064
ENSG00000139914	0.001604	0.015428	0.0842	0.103966814
ENSG00000021574	0	0.004079	-0.1071	0.0001
ENSG00000217128	0.000788	0.002452	0.2024	0.32137031
ENSG00000196850	1e-06	0.007337	0	0.000136295
ENSG00000133878	0	6e-06	-0.0064	0.0001
ENSG00000008838	1e-06	0.010622	-0.0471	9.41442289588e-05
ENSG00000158805	0	5e-06	-0.1324	0.0001
ENSG00000164889	1e-06	0.006145	-0.068	0.000162734
ENSG00000213722	0	0.003698	-0.017	0.0001
ENSG00000133872	0.003938	0.003541	0.848	1.112115222
ENSG00000137513	0.000982	1e-06	998.7718	982
ENSG00000138207	4e-06	0.038084	-0.0805	0.000105031
ENSG00000156170	1e-06	0.009124	-0.18	0.000109601
ENSG00000133874	4e-06	0.038247	-0.0926	0.000104583
ENSG00000164880	0.004876	0.03795	0.0941	0.128484848
ENSG00000100368	0.003436	0.009505	-0.0141	0.361493951
ENSG00000184381	0	0.001978	-0.1101	0.0001
ENSG00000034971	0.000954	0.021638	-0.1155	0.044089103
ENSG00000144120	0.004599	0.010805	0.1056	0.42563628
ENSG00000182718	0	0.004815	-0.0367	0.0001
ENSG00000100360	2e-06	1e-06	2.5171	2
ENSG00000100362	0.005748	6e-06	998.8838	958
ENSG00000100364	0.003474	3e-06	998.9259	1158
ENSG00000186517	0	0.004188	-0.2756	0.0001
ENSG00000054803	1e-06	2e-06	0.4546	0.5
ENSG00000130396	1e-06	0.007062	-0.0352	0.000141603
ENSG00000184384	0.001058	0.011966	-0.0988	0.088417182
ENSG00000186628	0.002224	0.004346	0.2996	0.511734929
ENSG00000126777	0.001053	0.002594	0.2468	0.405936777
ENSG00000186625	0.00091	0.013653	0.0117	0.066652018
ENSG00000126950	2e-06	0.021412	0	9.34055669718e-05
ENSG00000126773	0.003323	0.005953	0.2942	0.558205947
ENSG00000198774	1e-06	2e-06	0.6956	0.5
ENSG00000186153	0	4e-06	0	0.0001
ENSG00000145990	5e-06	0.04641	-0.0358	0.000107735
ENSG00000145996	0	6e-06	-0.0928	0.0001
ENSG00000174547	0	5e-06	-0.1099	0.0001
ENSG00000152359	0.004217	0.001254	3.1145	3.362838915
ENSG00000121742	1e-06	0.007449	-0.038	0.000134246
ENSG00000121741	0.000367	0.001165	0.2861	0.315021459
ENSG00000164087	0	5e-06	-0.1092	0.0001
ENSG00000164086	1e-06	0.006473	-0.0124	0.000154488
ENSG00000144029	0.001082	0.006592	-0.2099	0.16413835
ENSG00000144028	1e-06	0.00704	-0.0012	0.000142045
ENSG00000164082	0.000815	0.015611	0.036	0.052206777
ENSG00000203757	0.009007	9e-06	998.9246	1000.777778
ENSG00000164080	0.000394	0.00521	0.0418	0.0756238
ENSG00000242173	0.004213	0.028871	0.0492	0.145924977
ENSG00000144021	0	5e-06	-0.0374	0.0001
ENSG00000181333	0	0.003876	-0.2428	0.0001
ENSG00000008735	0.000485	0.014795	-0.0378	0.032781345
ENSG00000116761	0.002381	0.000509	4.5826	4.677799607
ENSG00000003402	0.000885	1e-06	998.319	885
ENSG00000182902	0.00382	0.004209	0.8458	0.907578997
ENSG00000150787	0.003086	3e-06	998.749	1028.666667
ENSG00000182676	1e-06	3e-06	0.0595	0.333333333
ENSG00000182901	0	0.004308	-0.0138	0.0001
ENSG00000155380	0.001922	0.002312	0.5144	0.831314879
ENSG00000124019	0.00643	0.013535	0.3238	0.475064647
ENSG00000167657	0	9e-06	-0.011	0.0001
ENSG00000182909	0.005878	0.014349	-0.226	0.409645271
ENSG00000197249	0.00099	0.021335	-0.2081	0.046402625
ENSG00000117148	0	6e-06	-0.1197	0.0001
ENSG00000132840	0.003855	0.010206	0.0957	0.377718989
ENSG00000173588	1e-06	0.006521	-0.2361	0.000153351
ENSG00000182973	2e-06	1e-06	3.0044	2
ENSG00000117143	1e-06	0.006389	-0.0814	0.000156519
ENSG00000113196	2e-06	0.020311	-0.0556	9.84688100044e-05
ENSG00000113194	0.001038	0.008226	0.1261	0.126185266
ENSG00000100012	0.003352	0.004127	0.7977	0.812212261
ENSG00000174744	0.004122	0.010308	0.3508	0.399883586
ENSG00000110422	0.000374	0.002044	0.0509	0.18297456
ENSG00000147697	0.001244	0.005259	-0.3113	0.236546872
ENSG00000104957	0.001023	1e-06	998.9216	1023
ENSG00000100985	0.002416	0.004645	0.2366	0.520129171
ENSG00000100987	0.0013	0.007728	0.0189	0.168219462
ENSG00000104953	0.004282	0.000336	12.5027	12.74404762
ENSG00000100982	0.00124	0.006257	0.182	0.198178041
ENSG00000100983	1e-06	0.005308	-0.2941	0.000188395
ENSG00000198846	0	0.004838	-0.02	0.0001
ENSG00000075945	1e-06	0.006888	-0.0109	0.00014518
ENSG00000165272	1e-06	0.009589	-0.0776	0.000104286
ENSG00000151715	0.001686	0.00923	-0.104	0.182665222
ENSG00000119596	0.001349	0.0048	0.1212	0.281041667
ENSG00000197245	0.001602	0.004645	0.2804	0.344886975
ENSG00000154342	1e-06	0.009458	-0.0557	0.000105731
ENSG00000197712	0.000919	0.009844	-0.1822	0.093356359
ENSG00000163689	0.001887	0.006766	0.0382	0.278894472
ENSG00000102054	0	0.003188	0	0.0001
ENSG00000106410	0.001625	0.014091	-0.3328	0.115321837
